init_strategy,profile,seed,generation,best_duration_s
baseline,standard,20250843,856,11.060857853443771
baseline,standard,20250843,857,11.061396040428136
baseline,standard,20250843,858,11.061396040428136
baseline,standard,20250843,859,11.061396040428136
baseline,standard,20250843,860,11.061396040428136
baseline,standard,20250843,861,11.061396040428136
baseline,standard,20250843,862,11.061396040428136
baseline,standard,20250843,863,11.061396040428136
baseline,standard,20250843,864,11.061396040428136
baseline,standard,20250843,865,11.061396040428136
baseline,standard,20250843,866,11.06141540564377
baseline,standard,20250843,867,11.06141540564377
baseline,standard,20250843,868,11.06141540564377
baseline,standard,20250843,869,11.06141540564377
baseline,standard,20250843,870,11.065813744396884
baseline,standard,20250843,871,11.068033229537521
baseline,standard,20250843,872,11.075987474646883
baseline,standard,20250843,873,11.075995332921888
baseline,standard,20250843,874,11.075995332921888
baseline,standard,20250843,875,11.076604707834383
baseline,standard,20250843,876,11.076604707834383
baseline,standard,20250843,877,11.076604707834383
baseline,standard,20250843,878,11.078457095887504
baseline,standard,20250843,879,11.080595844573445
baseline,standard,20250843,880,11.080595844573445
baseline,standard,20250843,881,11.080595844573445
baseline,standard,20250843,882,11.08255881476876
baseline,standard,20250843,883,11.08255881476876
baseline,standard,20250843,884,11.08255881476876
baseline,standard,20250843,885,11.08255881476876
baseline,standard,20250843,886,11.08255881476876
baseline,standard,20250843,887,11.08255881476876
baseline,standard,20250843,888,11.08255881476876
baseline,standard,20250843,889,11.08255881476876
baseline,standard,20250843,890,11.08255881476876
baseline,standard,20250843,891,11.08255881476876
baseline,standard,20250843,892,11.08255881476876
baseline,standard,20250843,893,11.08255881476876
baseline,standard,20250843,894,11.08255881476876
baseline,standard,20250843,895,11.08255881476876
baseline,standard,20250843,896,11.08255881476876
baseline,standard,20250843,897,11.08255881476876
baseline,standard,20250843,898,11.083809544540635
baseline,standard,20250843,899,11.083809544540635
baseline,standard,20250843,900,11.083809544540635
